MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,0.7333333333333334,27.027777777777775,4.611111111111111
2,2.4756756756756757,29.52777777777777,4.454054054054055
3,3.077142857142858,31.414705882352944,0.3676470588235295
4,6.5903225806451635,34.26451612903225,0.6967741935483871
5,10.091666666666667,36.347222222222214,3.688888888888888
6,14.038888888888888,36.14444444444444,30.772222222222222
7,13.668571428571429,31.945714285714285,73.62285714285711
8,13.45945945945946,31.437837837837844,53.21621621621621
9,12.27777777777778,30.83611111111111,31.41388888888889
10,8.051351351351352,31.0,14.381081081081078
11,3.755555555555555,29.55555555555556,4.844444444444445
12,2.3781250000000003,27.590625,3.5812500000000003
