MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-7.554545454545453,5.994545454545454,45.645454545454534
2,-7.381818181818183,6.987272727272727,44.145454545454534
3,-4.54181818181818,12.118181818181819,52.683636363636346
4,-0.17454545454545445,20.0,61.69090909090909
5,5.2333333333333325,24.884905660377363,75.98888888888888
6,9.996296296296297,26.38703703703703,93.04629629629629
7,14.465454545454547,30.63703703703702,116.39272727272729
8,16.37636363636364,31.437037037037044,138.92363636363635
9,11.205660377358493,27.477358490566036,139.17735849056604
10,4.040740740740741,21.953703703703702,92.24444444444441
11,-1.0296296296296295,16.788888888888888,58.03518518518517
12,-5.127777777777777,9.83148148148148,44.71296296296296
