MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-2.4909090909090903,10.52727272727273,89.17272727272727
2,-2.4272727272727277,11.736363636363638,66.60000000000001
3,-1.2090909090909094,14.109090909090913,56.381818181818176
4,0.5900000000000001,18.150000000000002,48.18
5,3.6399999999999997,22.23,54.07000000000001
6,8.33,25.96,73.53
7,9.940000000000001,26.150000000000006,69.5
8,9.900000000000002,26.363636363636363,84.7
9,7.045454545454547,23.62727272727273,90.3
10,4.3909090909090915,19.072727272727274,96.74545454545455
11,0.34545454545454546,14.02727272727273,95.4909090909091
12,-1.7272727272727275,11.7,86.17272727272726
