PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1973-01-01,1973,1,-5.00,0.00,-8.00,1.00,-72.00,-2.00,4.00,-4.00,8.00,4.00,0.00,41.00,0,119,257,22,24,24
1973-02-01,1973,2,-7.00,-1.00,-7.00,-1.00,-78.00,-3.00,2.00,-4.00,7.00,-16.00,0.00,61.00,0,79,395,18,27,26
1973-03-01,1973,3,-5.00,2.00,-5.00,2.00,-36.00,0.00,12.00,-2.00,14.00,130.00,0.00,33.00,0,51,279,20,27,28
1973-04-01,1973,4,-4.00,4.00,-5.00,6.00,-13.00,0.00,10.00,0.00,14.00,155.00,0.00,51.00,0,99,453,24,29,24
1973-05-01,1973,5,2.00,10.00,1.00,10.00,151.00,7.00,18.00,6.00,20.00,365.00,0.00,81.00,0,160,851,26,27,30
1973-06-01,1973,6,6.00,16.00,5.00,17.00,265.00,15.00,22.00,13.00,24.00,486.00,0.00,30.00,0,135,371,26,27,28
1973-07-01,1973,7,8.00,16.00,6.00,17.00,288.00,13.00,24.00,10.00,27.00,497.00,0.00,109.00,0,279,1257,26,27,28
1973-08-01,1973,8,8.00,16.00,7.00,18.00,310.00,15.00,25.00,14.00,25.00,576.00,0.00,51.00,0,71,264,24,28,27
1973-09-01,1973,9,5.00,13.00,2.00,16.00,183.00,9.00,25.00,5.00,26.00,463.00,0.00,51.00,0,191,532,22,28,29
1973-10-01,1973,10,-2.00,7.00,-3.00,11.00,65.00,3.00,15.00,1.00,18.00,226.00,0.00,130.00,0,203,778,20,27,26
1973-11-01,1973,11,-4.00,4.00,-8.00,4.00,-16.00,0.00,10.00,-5.00,11.00,92.00,0.00,79.00,0,526,1182,20,24,27
1973-12-01,1973,12,-12.00,0.00,-13.00,1.00,-102.00,-8.00,5.00,-9.00,7.00,-10.00,0.00,71.00,0,170,849,23,23,29
1974-01-01,1974,1,-5.00,1.00,-6.00,3.00,-32.00,0.00,7.00,-4.00,10.00,80.00,0.00,61.00,0,99,598,23,28,31
1974-02-01,1974,2,-5.00,2.00,-6.00,2.00,-30.00,0.00,6.00,-1.00,10.00,59.00,0.00,104.00,0,119,464,15,19,25
1974-03-01,1974,3,-4.00,7.00,-5.00,10.00,28.00,-1.00,13.00,-3.00,17.00,168.00,0.00,71.00,0,79,547,22,28,29
1974-04-01,1974,4,-2.00,7.00,-2.00,8.00,59.00,5.00,15.00,4.00,17.00,304.00,0.00,33.00,0,71,239,23,29,28
1974-05-01,1974,5,3.00,7.00,-1.00,10.00,117.00,8.00,17.00,1.00,19.00,369.00,0.00,61.00,0,259,797,24,30,31
1974-06-01,1974,6,3.00,12.00,3.00,12.00,158.00,10.00,20.00,10.00,22.00,408.00,0.00,61.00,0,142,572,22,27,26
1974-07-01,1974,7,6.00,11.00,5.00,13.00,170.00,13.00,20.00,10.00,23.00,464.00,0.00,89.00,0,122,1130,20,29,29
1974-08-01,1974,8,8.00,16.00,7.00,20.00,247.00,14.00,23.00,10.00,28.00,521.00,0.00,81.00,0,119,587,21,27,25
1974-09-01,1974,9,2.00,13.00,1.00,15.00,144.00,7.00,21.00,4.00,22.00,372.00,0.00,89.00,0,130,814,21,28,27
1974-10-01,1974,10,-1.00,2.00,-2.00,4.00,13.00,1.00,5.00,-1.00,5.00,97.00,5.00,130.00,0,191,1681,23,28,30
1974-11-01,1974,11,-2.00,2.00,-3.00,8.00,0.00,0.00,7.00,0.00,11.00,73.00,0.00,130.00,0,160,895,21,22,29
1974-12-01,1974,12,-3.00,3.00,-5.00,5.00,5.00,0.00,7.00,-1.00,8.00,63.00,0.00,119.00,0,249,1506,20,18,31
1975-01-01,1975,1,-2.00,2.00,-4.00,5.00,-4.00,0.00,6.00,-1.00,10.00,63.00,0.00,71.00,0,132,787,22,24,29
1975-02-01,1975,2,-2.00,-2.00,-2.00,-2.00,-2.00,-1.00,7.00,-2.00,8.00,82.00,5.00,5.00,5,5,5,1,23,1
1975-03-01,1975,3,-3.00,1.00,-3.00,1.00,-3.00,0.00,9.00,-2.00,10.00,72.00,0.00,71.00,0,71,111,4,23,4
1975-04-01,1975,4,-4.00,7.00,-4.00,9.00,18.00,0.00,15.00,-2.00,19.00,192.00,0.00,81.00,0,160,784,26,27,29
1975-05-01,1975,5,0.00,9.00,-1.00,12.00,98.00,9.00,18.00,5.00,20.00,373.00,0.00,41.00,0,99,428,21,28,27
1975-06-01,1975,6,2.00,12.00,1.00,15.00,190.00,9.00,21.00,5.00,23.00,434.00,0.00,61.00,0,180,694,24,28,28
1975-07-01,1975,7,7.00,15.00,6.00,18.00,251.00,14.00,24.00,13.00,25.00,473.00,0.00,71.00,0,333,604,22,24,25
1975-08-01,1975,8,9.00,18.00,9.00,18.00,321.00,15.00,26.00,13.00,26.00,645.00,0.00,71.00,0,320,1013,24,31,31
1975-09-01,1975,9,7.00,12.00,5.00,15.00,198.00,13.00,21.00,10.00,24.00,460.00,0.00,30.00,0,140,488,20,27,27
