MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,5.61860465116279,24.834883720930225,2.295348837209302
2,6.654545454545455,26.670454545454547,3.372093023255813
3,8.636585365853657,28.741463414634143,5.582926829268293
4,10.618181818181817,29.665909090909096,14.813953488372093
5,11.76046511627907,29.655813953488373,30.276744186046514
6,12.250000000000002,28.29565217391304,66.84222222222222
7,11.77142857142857,26.516666666666662,86.11219512195123
8,11.878260869565219,26.311111111111117,78.14
9,11.499999999999998,26.0093023255814,75.99069767441861
10,9.783720930232557,26.13255813953489,30.960465116279067
11,7.451162790697674,25.155813953488373,4.647619047619048
12,6.238095238095238,24.609523809523807,3.3214285714285716
