MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-2.64,9.943636363636362,55.612727272727255
2,-2.0890909090909098,10.58,41.621818181818185
3,-1.2017857142857142,13.180357142857147,44.37857142857143
4,0.05090909090909089,15.67454545454546,46.70545454545455
5,2.7800000000000007,19.378181818181822,46.3425925925926
6,5.883636363636364,21.754545454545454,54.669090909090926
7,8.275925925925927,23.390740740740736,56.20185185185183
8,7.969811320754714,22.845283018867928,62.01886792452831
9,5.526415094339622,20.430188679245287,55.10943396226416
10,2.5622641509433977,16.19245283018868,61.73396226415095
11,-0.464814814814815,12.620370370370368,64.44444444444444
12,-2.196226415094339,10.945283018867922,58.775471698113215
