MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,0.04871794871794874,11.176923076923076,115.17692307692305
2,0.08974358974358981,10.88974358974359,85.31794871794871
3,1.3871794871794871,12.179487179487177,78.95384615384619
4,2.571794871794873,14.600000000000003,60.67948717948717
5,5.68974358974359,18.058974358974357,61.23589743589743
6,8.851282051282054,20.210256410256413,63.951282051282064
7,11.233333333333333,21.933333333333334,61.9974358974359
8,11.264102564102563,21.5923076923077,71.4717948717949
9,9.105128205128207,19.605128205128203,79.92820512820515
10,6.4102564102564115,16.387179487179484,106.94871794871793
11,2.979487179487179,13.48974358974359,120.09743589743593
12,0.6447368421052632,11.973684210526317,114.75526315789476
