MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,22.123076923076926,32.544,29.625
2,22.076,32.62083333333333,33.0
3,22.092000000000002,32.62083333333333,7.960000000000001
4,22.152,32.5625,7.359999999999999
5,21.996,32.2375,12.34
6,21.538461538461533,31.816,27.939999999999998
7,21.4076923076923,31.220000000000006,8.84
8,21.17692307692308,31.136,12.775
9,21.26923076923077,31.448,1.8333333333333333
10,21.426923076923075,32.364,2.5500000000000003
11,21.98076923076923,32.712,31.0
12,22.299999999999997,32.608,19.725
