MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,22.044827586206896,32.65000000000001,51.00714285714287
2,21.873333333333335,32.31111111111112,28.47500000000001
3,21.833333333333332,32.57586206896551,23.0
4,20.20625,32.74999999999999,41.416666666666664
5,20.606666666666666,32.21666666666666,9.275
6,19.529032258064515,31.60714285714286,0.25
7,18.703225806451613,31.22857142857143,4.0
8,18.28709677419355,31.939285714285713,0.0
9,19.323529411764703,33.22,0.0
10,20.46176470588236,34.26562499999999,0.0
11,22.09666666666666,34.52758620689655,8.866666666666667
12,22.576666666666668,33.54482758620691,43.11818181818182
