PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1972-01-01,1972,1,-2.20,6.70,-7.20,9.40,42.60,15.60,25.00,8.30,27.80,614.20,0.00,0.00,0,13,13,31,31,31
1972-02-01,1972,2,-1.10,6.10,-3.90,7.20,80.10,16.10,27.80,11.10,30.00,630.90,0.00,0.00,0,3,3,29,29,29
1972-03-01,1972,3,6.70,12.20,1.70,13.90,283.60,23.30,28.90,18.90,29.40,804.20,0.00,0.00,0,13,21,31,31,31
1972-04-01,1972,4,7.20,15.00,2.80,17.20,332.00,23.30,33.30,21.70,35.00,891.20,0.00,0.00,0,0,0,30,30,30
1972-05-01,1972,5,11.70,18.90,10.00,20.60,461.90,25.00,33.90,16.70,35.00,934.70,0.00,94.00,0,124,482,31,31,31
1972-06-01,1972,6,14.40,20.60,12.80,21.70,537.00,25.60,36.70,23.90,37.80,966.10,0.00,69.00,0,183,546,30,30,30
1972-07-01,1972,7,15.60,20.60,11.70,21.70,565.30,28.90,35.00,25.00,37.80,983.30,0.00,56.00,0,386,998,31,31,31
1972-08-01,1972,8,16.10,18.90,15.00,20.60,529.90,25.00,31.70,25.00,35.60,906.80,0.00,135.00,0,307,1555,31,31,31
1972-09-01,1972,9,14.40,18.90,12.20,19.40,499.60,25.60,31.70,20.00,32.80,863.20,0.00,56.00,0,185,605,30,30,30
1972-10-01,1972,10,9.40,15.60,5.60,17.20,405.90,21.70,31.10,20.00,32.20,842.30,0.00,0.00,0,122,160,31,31,31
1972-11-01,1972,11,0.60,6.70,0.00,11.10,111.40,13.90,25.00,8.90,25.60,605.80,0.00,0.00,0,130,214,30,30,30
1972-12-01,1972,12,-1.10,10.60,-5.00,12.80,95.60,10.60,23.30,8.90,24.40,570.20,0.00,0.00,0,0,0,31,31,31
1973-01-01,1973,1,-3.30,5.00,-3.90,6.70,8.60,9.40,21.70,8.30,23.90,491.50,0.00,0.00,0,20,20,31,31,31
1973-02-01,1973,2,-0.60,5.60,-5.00,11.70,71.10,12.80,23.90,3.30,26.70,488.70,0.00,18.00,0,140,377,27,27,28
1973-03-01,1973,3,2.80,10.00,-1.10,10.00,177.30,18.90,25.00,8.90,26.70,691.40,0.00,0.00,0,18,18,31,31,31
1973-04-01,1973,4,2.80,15.00,1.10,15.60,258.10,15.00,30.00,13.30,32.20,760.60,0.00,0.00,0,84,84,30,30,30
