MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,20.66415094339622,27.317999999999998,23.005882352941175
2,21.092452830188684,28.231372549019603,11.100000000000001
3,22.515094339622635,30.176470588235293,15.74489795918367
4,24.4622641509434,31.573999999999987,47.77254901960783
5,25.643396226415096,32.68800000000001,116.94200000000002
6,25.949056603773595,32.580000000000005,130.17115384615386
7,25.48301886792453,32.336000000000006,177.1
8,25.301886792452834,32.22857142857143,215.82307692307694
9,24.765384615384615,31.81836734693878,251.57307692307694
10,23.973076923076924,30.962000000000003,253.09807692307697
11,23.290384615384617,29.580392156862743,127.71730769230771
12,21.403846153846153,28.138775510204084,53.611538461538444
