MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-2.3812499999999996,10.503124999999995,64.67096774193547
2,-1.8406250000000002,11.243749999999999,59.39032258064516
3,0.2062500000000001,14.853124999999999,51.76451612903226
4,1.9774193548387096,19.209677419354836,42.486666666666665
5,5.783870967741936,22.919354838709673,57.93666666666665
6,8.51,25.253333333333334,68.80344827586207
7,10.829032258064514,26.680645161290318,73.17
8,11.145161290322578,27.00967741935484,71.28666666666666
9,8.661290322580646,23.32258064516129,84.10333333333334
10,4.883870967741936,18.65806451612903,78.92
11,1.4031249999999997,13.356250000000001,86.14666666666668
12,-1.4000000000000001,11.048484848484849,85.61250000000001
