MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,23.484374999999996,31.20370370370371,39.777777777777786
2,23.575000000000006,31.67931034482759,15.577777777777776
3,23.51666666666667,32.28620689655173,89.14999999999999
4,23.67419354838709,33.06666666666666,20.42
5,23.687096774193552,33.03793103448277,21.02857142857143
6,23.403333333333332,32.682142857142864,13.225000000000001
7,23.340000000000007,32.52592592592593,22.136363636363637
8,23.138709677419357,32.39999999999999,13.871428571428572
9,23.206451612903226,32.42307692307693,40.0
10,23.24838709677419,32.54333333333333,19.062499999999996
11,23.359375000000004,32.13793103448276,19.263636363636365
12,23.23,31.45185185185185,9.941666666666665
