MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-5.396428571428572,10.026785714285719,71.98775510204082
2,-4.507142857142858,10.941071428571425,58.99183673469387
3,-2.478571428571428,14.716071428571428,60.50408163265305
4,-0.4472727272727274,19.350909090909084,45.78333333333333
5,3.4618181818181806,23.767272727272733,62.57916666666665
6,6.9309090909090925,26.38181818181818,67.73125
7,9.316363636363635,28.04727272727273,76.36041666666667
8,9.103636363636365,27.59454545454545,64.1468085106383
9,6.2254545454545465,23.499999999999993,67.09375000000001
10,2.3600000000000003,18.761818181818178,71.5142857142857
11,-1.3127272727272725,13.627272727272725,74.95510204081634
12,-3.852727272727273,10.96909090909091,80.04081632653062
