MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,1.7339285714285713,12.337499999999993,95.85000000000002
2,2.282142857142857,12.769642857142859,80.0017857142857
3,3.514285714285714,14.47857142857143,66.48392857142858
4,4.859999999999999,15.62,56.830909090909095
5,7.483636363636363,18.225454545454543,56.26545454545455
6,10.183636363636364,20.14909090909091,46.559999999999995
7,12.258181818181816,22.15454545454545,42.381818181818176
8,12.627272727272725,22.50000000000001,49.39272727272727
9,11.07454545454546,21.460000000000004,54.4
10,8.323636363636364,18.927272727272726,86.83454545454545
11,5.163636363636365,15.223636363636366,100.66363636363636
12,2.649090909090908,13.236363636363635,104.3363636363636
