MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,23.65161290322581,32.162068965517236,93.87857142857145
2,23.743333333333336,32.365517241379315,39.88823529411764
3,23.89,32.70333333333333,41.433333333333344
4,24.234482758620693,33.275,23.166666666666668
5,24.51724137931035,33.51428571428571,14.725
6,23.70666666666667,33.02068965517241,4.572727272727273
7,23.048387096774196,32.58666666666667,8.450000000000001
8,22.9344827586207,33.00714285714285,8.0
9,23.240625000000005,33.50000000000001,0.7
10,24.051612903225802,34.07142857142858,10.350000000000001
11,24.483333333333327,33.5551724137931,59.6
12,23.80333333333334,32.64482758620689,52.66315789473684
