PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
2001-10-01,2001,10,7.80,11.50,4.20,12.70,232.60,12.70,18.60,10.90,20.80,436.90,,,,,,24,28,
2001-11-01,2001,11,,,,,,5.30,11.40,3.80,12.20,206.90,,,,,,,26,
2001-12-01,2001,12,-6.10,0.60,-9.40,2.20,-54.20,1.30,6.10,-1.20,7.50,91.80,,,,,,22,25,
2002-01-01,2002,1,-5.60,5.90,-9.50,6.70,15.60,0.20,10.10,-1.80,11.50,117.10,,,,,,23,24,
2002-02-01,2002,2,-3.10,6.40,-4.40,9.00,27.20,4.00,11.80,2.80,15.00,218.50,0.00,76.00,0,249,837,20,27,24
2002-03-01,2002,3,,,,,,4.60,13.50,4.30,15.00,180.10,,,,,,,23,
2002-04-01,2002,4,-2.80,7.60,-4.30,8.70,64.10,8.30,16.40,7.30,18.40,278.30,,,,,,22,23,
2002-05-01,2002,5,3.30,11.60,1.00,14.20,192.10,14.30,21.40,9.60,25.50,462.90,,,,,,23,26,
2002-11-01,2002,11,-1.80,5.60,-3.00,6.70,42.00,3.60,9.40,2.70,9.60,142.80,0.00,86.00,0,213,756,23,22,26
2002-12-01,2002,12,-7.00,3.60,-12.00,4.10,-55.40,-1.30,5.40,-2.60,7.70,55.10,0.00,43.00,0,140,366,23,27,31
2003-01-01,2003,1,,,,,,-4.10,7.70,-5.00,8.60,72.20,0.00,33.00,0,61,413,,24,31
2003-02-01,2003,2,-8.60,-2.00,-14.00,0.10,-112.00,-0.50,5.60,-3.00,8.30,45.00,0.00,10.00,0,15,51,24,27,28
2003-03-01,2003,3,-3.70,3.90,-4.20,7.10,-15.90,3.40,14.30,2.10,16.30,285.90,0.00,15.00,0,76,185,23,31,31
2003-04-01,2003,4,-3.40,8.00,-8.10,10.00,38.90,4.80,18.50,3.00,19.10,382.90,0.00,23.00,0,124,264,24,30,28
2003-05-01,2003,5,,,,,,13.70,21.20,12.10,24.70,545.50,0.00,89.00,0,127,865,,31,30
2003-06-01,2003,6,6.30,13.40,5.80,14.60,211.60,17.90,25.60,16.50,27.60,657.60,0.00,8.00,0,89,163,22,30,28
2003-07-01,2003,7,9.10,16.80,7.20,17.40,273.30,20.30,27.30,17.60,31.80,727.70,0.00,66.00,0,94,361,22,30,29
