MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-30.591071428571436,-6.238461538461539,14.323214285714286
2,-28.2375,-1.5277777777777783,16.067272727272726
3,-20.43928571428571,7.874074074074074,6.228571428571429
4,-8.71071428571429,19.22452830188679,11.426785714285716
5,-1.7446428571428574,26.247169811320756,32.278571428571425
6,5.323214285714284,29.5811320754717,56.51964285714289
7,10.626785714285715,30.790566037735843,99.62857142857139
8,7.373214285714285,29.35192307692307,66.01785714285715
9,-0.9127272727272728,24.66153846153846,34.54727272727273
10,-9.721818181818184,18.201886792452832,15.023636363636365
11,-20.67272727272727,6.544444444444446,8.470909090909092
12,-27.64181818181818,-3.7365384615384616,3.854545454545455
