MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-7.119999999999999,5.684210526315789,39.55500000000001
2,-6.709999999999999,7.242105263157896,34.36
3,-2.775,14.005555555555556,43.357894736842105
4,-0.97,19.000000000000004,25.33684210526316
5,3.342857142857143,24.416666666666668,30.254999999999995
6,7.3190476190476215,26.840000000000003,45.20476190476191
7,9.395,28.063157894736843,35.38947368421052
8,8.976190476190476,28.173684210526314,24.93
9,5.5249999999999995,23.95294117647059,26.089473684210528
10,1.0299999999999998,16.905882352941177,32.87894736842105
11,-2.294999999999999,10.636842105263158,52.25789473684209
12,-5.340000000000001,7.6450000000000005,58.370000000000005
